ID,SNM,STYP,FND,RGN,USC,SCR_EST_2014,SCR_EST_2015,SCR_EST_2016,SCR_EST_2017,SCR_EST_2018,SCR_EST_2019,SCR_EST_2020,SCR_EST_2021,SCR_EST_2022,SCR_EST_2023,SCR_EST_2024
41,경인교육대학교,대학,국립,인천,C그룹,44.75770219536578,44.463523579236146,44.32971851049774,43.34237549876483,67.28121619710159,67.28435602163584,67.32559502310302,67.38420641994041,67.3296502417726,67.34064970909706,67.36673774740285
42,경인여자대학교,전문대학,사립,인천,B그룹,44.40370423937958,44.11736419318575,44.06453796375358,43.24891007302546,67.74129382795161,67.44442535126625,67.73996681016969,67.47652206418678,67.38685021094547,67.41648885409678,67.42338192251202
43,경일대학교,대학,사립,경북,B그룹,44.41598285609358,44.127016730320285,44.1459878747619,43.21865871526382,70.05524982603592,67.75729193429211,67.33820005923495,67.34882499700967,67.32544316471783,67.35824160416965,67.3711848524854
44,경찰대학,기타,기타,충남,-,44.750383661418105,44.171528751618375,44.02331723254558,43.187838745780944,67.45424478964259,67.38685021094547,67.39414279324272,67.38685021094547,67.38685021094547,67.43331054393411,71.4478098271952
45,경희대학교,대학,사립,서울,A그룹,45.384531057987715,45.2547964029698,45.499944796466984,44.79156672427035,75.54809475806455,75.66141321044546,75.52834245391706,74.44797544540103,74.47301795321133,75.58564996159755,75.79916906682027
46,계명대학교,대학,사립,대구,A그룹,44.60395732176577,44.459223609601594,44.34710913590189,43.408998572083206,70.41169458626722,69.27866783336796,69.03424793757176,69.01862086869163,68.9514787834338,68.99331100087905,69.0218398836044
47,계명문화대학교,전문대학,사립,대구,A그룹,44.417309479614886,44.09444039015602,43.982700999347784,43.21029881124787,68.61903300657094,68.88911555585246,67.66752708690818,67.6610400189405,67.38983627003869,67.40667604298456,69.89329403819191
48,계약신학대학원대학교,대학원대학,사립,경기,-,50.240546082949315,50.74663551267282,50.219072580645175,43.34222897267283,68.97391884478611,74.14846822196616,74.14470478110596,74.12424779185862,73.05712269585247,71.4478098271952,71.4478098271952
49,계원예술대학교,전문대학,사립,경기,B그룹,44.5570329551708,44.10115103145322,44.02331723254558,43.187838745780944,68.93112386769992,67.41828529858213,69.79895403586066,70.12138235189825,69.81866752615991,69.96522644606084,68.85993617118146
50,고려대학교,대학,사립,서울,A그룹,49.911330613159194,49.75122337429591,48.84335653481819,48.44291930683561,79.16660714285725,79.2965658602152,79.26612759216601,79.18671082949318,79.53463293650796,79.55953533026107,79.8664722542243
51,고려대학교(세종),대학,사립,세종,B그룹,44.47813948154214,44.16214276329759,44.022237926337375,43.26210379591043,69.96821915677351,68.29302781568322,68.54155783921942,70.51950590235785,69.92259487329274,70.36928848805069,70.34527871607644
52,고려사이버대학교,대학,사립,서울,A그룹,44.417309479614886,44.11736419318575,43.993185736251434,43.22078354815152,71.47442629784577,71.45543955542153,71.45117833368873,71.45117833368873,71.45117833368872,69.98441777966049,70.39064355698518
53,고신대학교,대학,사립,부산,C그룹,44.64144225650058,44.156459664999765,44.08221612534481,43.25577799300306,67.39005808146838,67.34985810831856,67.67062398945107,67.36746059597213,67.67905318978697,68.17326908390201,70.84222581635231
54,공군사관학교,기타,기타,충북,-,44.671280136817394,44.09679699188762,44.004126093939604,43.19984089143353,67.69861926054134,69.28008884079131,69.72408202700677,70.29772546034866,69.99958725573437,68.62825237910266,71.4478098271952
55,공주교육대학교,대학,국립,충남,C그룹,44.74264296765006,44.49298225336871,44.36277701831378,43.3605537531807,67.38437776316779,67.36647354840511,67.38128920001522,67.3752852228418,67.35954362484888,67.38147311606618,68.39616995522964
56,과학기술연합대학원대학교,대학원대학,국립,대전,-,44.417309479614886,44.103938889129466,43.98754040741215,43.194743033410184,72.00589733144152,70.88443831554231,71.78468247967602,70.6286382924309,71.65550346732716,71.21817397196973,71.65781628678931
57,광신대학교,대학,사립,광주,C그룹,44.44277175591389,44.157326128996026,44.045907814943604,43.23941882607131,70.6417125844094,69.03035509207642,67.40676334528109,68.64059425096774,70.01681792577385,70.24281303599984,70.72611987436656
58,광양보건대학교,전문대학,사립,전남,C그룹,44.40878070862032,44.171528751618375,43.993185736251434,43.18990362534582,67.43346706180881,68.89278034289764,70.45766341961372,71.4827836128628,71.30746225736756,69.11750413535161,69.35362396136553
59,광운대학교,대학,사립,서울,B그룹,44.60755344433713,44.31447326322746,44.19626933614658,43.26117562316178,67.9675280785842,69.54018760589965,67.45504072162284,69.53473546938167,67.37620798530746,67.64695028242909,67.69834230259268
60,광주가톨릭대학교,대학,사립,전남,C그룹,52.09604291474657,52.15972148617513,52.18863056835637,51.67786731950846,74.05541906682022,74.05874567972346,74.05874567972346,74.05269729262669,74.061467453917,74.06187067972348,74.05582229262667
61,광주과학기술원,대학,국립,광주,C그룹,44.417309479614886,44.11736419318575,43.993185736251434,43.352723724434085,72.07137819739374,71.99585514904332,71.04774868050508,72.06486438470944,72.12006788863161,72.21509567518905,72.19015461883322
62,광주교육대학교,대학,국립,광주,C그룹,44.62467855058098,44.41240298821946,44.2841959044221,43.28918225978166,67.40321287957426,67.2938804278829,67.29628174367237,67.31987542950785,67.30274511708836,67.3558634108689,67.71547543491005
63,광주대학교,대학,사립,광주,B그룹,44.423991807363386,44.12925758605617,44.00034495892207,43.19372917937028,70.09191266776662,69.052817354307,67.22570182823861,67.23236282952365,67.24959797768894,67.25363543812033,67.25566691459105
64,광주보건대학교,전문대학,사립,광주,B그룹,44.41968234960292,44.1068794562821,43.993185736251434,43.187838745780944,70.17345293453003,70.3789783923367,68.87726609722797,70.38601410736283,69.80974504287786,71.00137522213821,70.79876077007908
65,광주여자대학교,대학,사립,광주,C그룹,44.4219564426056,44.12384404738896,43.97462593415327,43.19372917937028,67.4551272929315,67.39489998566334,67.67070180405743,67.30341019478293,67.27647332488783,67.34328749426969,67.25434690874225
66,구미대학교,전문대학,사립,경북,A그룹,44.417309479614886,44.11736419318575,43.993185736251434,43.20772747518503,67.41548496297952,67.3946011881948,67.64264860468185,68.56464400576323,69.82441048613026,67.36409158356,70.12712531186861
67,구세군사관대학원대학교,대학원대학,사립,경기,-,51.394222110215075,51.33978825844856,51.37635994303637,51.076119847670256,74.14846822196613,74.14846822196616,74.14846822196617,74.14470478110596,74.14793058755755,74.0628835445468,74.06288354454679
68,국군간호사관학교,기타,기타,대전,-,44.74924349133492,44.171528751618375,43.983244093707206,43.187838745780944,67.4447523736032,67.40768571904063,67.42624712481646,70.12712531186861,67.75407379829635,71.4478098271952,71.02120249636472
69,국립강릉원주대학교,대학,국립,강원,B그룹,44.72766207726227,44.43782039226792,44.31729827204964,43.30991151444513,67.24102886979753,67.17704410598027,67.1020663088967,67.19743592168209,67.06247329582779,67.20924866279886,67.37764160965354
70,국립경국대학교,대학,국립,경북,B그룹,44.7310407390595,44.42243021974023,44.29026614613865,43.27186161316848,67.28121170107839,67.25272019023053,67.30922754586312,67.26005929492483,67.28703538431863,67.31059098606138,67.71145607256508
71,국립공주대학교,대학,국립,충남,A그룹,44.57880488643579,44.231652303522225,44.063702549805704,43.20490659247225,67.575646029144,67.29838088877064,67.62152863207383,67.27748964495794,67.34302447259358,67.71220044959676,68.44957809376773
72,국립군산대학교,대학,국립,전북,B그룹,44.70298313799818,44.346920725799976,44.18921019119852,43.26451941870259,67.26950258108958,67.19478121542207,67.26376606039354,67.21341478106133,67.26312041426087,67.21414590350975,67.36716062557824
73,국립금오공과대학교,대학,국립,경북,B그룹,44.52549676270982,44.15453101788648,44.111149446808795,43.21574073999572,67.4087843859482,67.81776915902878,67.80606975696439,67.86909214387687,68.16002983250782,68.17112486770999,68.36072441835125
74,국립목포대학교,대학,국립,전남,B그룹,44.492585789604256,44.181436992421155,44.037822311197814,43.18334509514364,67.32324897713876,67.30259194731595,67.27333642725597,67.37021045719177,67.2830382594938,67.35387139498806,67.44657306523823
75,국립목포해양대학교,대학,국립,전남,C그룹,44.702474369422994,44.41840927603931,44.23628658573353,43.26315482164505,68.12303690802258,67.42621597426002,69.73570492827702,68.90673809364016,68.90350344451736,68.59481013557644,67.29661023256467
76,국립부경대학교,대학,국립,부산,A그룹,44.62734062817813,44.323125430121245,44.16878707297657,43.23873694700893,68.54327473675288,68.87708528815318,68.8365519964734,70.43697164142817,68.84076370882896,68.760969940468,70.60306426884186
77,국립순천대학교,대학,국립,전남,B그룹,44.70329756102288,44.38130751939346,44.0676936015597,43.241505385026784,67.26789706401064,67.19169751960195,67.13874862488005,67.24795873821628,67.3005641116162,67.4081900903027,68.1280699179127
78,국립암센터국제암대학원대학교,대학원대학,국립,경기,-,44.417309479614886,44.12868345545332,44.00314925522737,43.23431768611053,70.26063025080369,71.50670007627453,71.13920135137839,70.93601845217069,71.52531981017238,71.75800828058776,72.10414041293842
79,국립창원대학교,대학,국립,경남,B그룹,44.50152661021374,44.293277837309624,44.04369104895279,43.25409270544538,67.44824923050393,67.33531601020412,67.47520378439948,67.28774566438967,67.80770250495773,67.88975491657753,67.97131427417152
80,국립한국교통대학교,대학,국립,충북,B그룹,44.492585789604256,44.10210417347238,44.03029562634484,43.19691152806734,67.3180517525828,67.72585812136205,67.72087050020073,67.69618450044157,67.7745643963948,67.38179773609403,70.5477199994816
81,국립한국해양대학교,대학,국립,부산,B그룹,44.73807913341976,44.35223947220299,44.215565446364415,43.23986041926711,67.38934429337525,67.35957237929803,67.45409719037657,67.3252787211397,67.34836352984793,67.35999075054593,67.53005301900534
82,국립한밭대학교,대학,국립,대전,B그룹,44.480792600841944,44.12384404738896,44.010977202375216,43.188457825230905,67.38523616781214,67.33989523114192,67.31054394832806,67.34413321169444,67.34945517531766,67.47448774508136,67.96139255416621
83,국민대학교,대학,사립,서울,A그룹,44.60251950934879,44.29949643499911,44.19600553329986,43.291970255009716,69.22168552828457,68.8020581277783,68.63478814352877,70.35871103157201,67.99302173188401,67.91891906244258,68.13435802454778
84,국방대학교,기타,기타,충남,-,44.417309479614886,44.11736419318575,43.993185736251434,43.22078354815152,71.44043413349772,70.80639049830539,70.37019677483737,71.44780982719523,71.4478098271952,71.4478098271952,71.4478098271952
85,국제뇌교육종합대학원대학교,대학원대학,사립,충남,-,44.624703082812594,44.331163289534906,44.22381446056497,43.28347988663119,70.80683579070597,71.42464219669009,71.43257707111269,71.43257707111269,71.32679932438843,70.78279192106552,70.38560878115494
86,국제대학교,전문대학,사립,경기,B그룹,44.480792600841944,44.171528751618375,43.983244093707206,43.187838745780944,67.45604403206684,67.38685021094547,67.38685021094547,67.38685021094547,67.38685021094547,67.37222258220699,67.37222258220699
87,국제문화대학원대학교,대학원대학,사립,충남,-,51.818655817972335,44.11736419318575,43.993185736251434,43.22078354815152,71.47442629784577,71.45543955542153,71.44780982719523,71.44780982719523,71.4478098271952,71.4478098271952,71.4478098271952
88,국제법률경영대학원대학교,대학원대학,사립,경기,-,44.51478377587831,44.21384620098831,44.10710771950675,43.31085161562782,71.51099890408693,71.49626259872564,71.48863287049932,71.32817925897324,71.49801636894531,71.4980163689453,71.4478098271952
89,국제사이버대학교,대학,사립,경기,C그룹,44.417309479614886,44.11736419318575,43.993185736251434,43.21029881124787,69.42231092569865,69.39343426850168,69.38580454027534,69.38580454027536,69.38580454027534,69.38580454027534,67.95760947786464
90,국제언어대학원대학교,대학원대학,사립,서울,-,51.754426171274964,44.38147849859455,51.81425547235023,51.46958227726574,70.3426728711975,70.64672581946147,74.12736607142854,74.10984254992313,70.87118440315504,71.30746225736755,71.28869962988334
91,국제예술대학교,기타,기타,서울,-,44.417309479614886,44.11736419318575,43.993185736251434,43.22078354815152,71.47442629784577,71.45543955542153,71.44780982719523,71.44780982719523,71.4478098271952,71.4478098271952,71.4478098271952
92,군산간호대학교,전문대학,사립,전북,C그룹,44.48284427897286,44.18741476202644,44.06791613766301,43.29487968799133,68.887529253013,67.698165615902,68.99161386203367,67.35960370701345,67.33889109685367,67.3660253460362,67.39515984194321
93,군장대학교,전문대학,사립,전북,C그룹,44.417309479614886,44.104308120219265,43.993185736251434,43.22078354815152,69.85102695678081,70.37256464535618,70.37939053304831,70.36493491712989,69.04173114682968,68.64112778819384,68.04355220478787
94,극동대학교,대학,사립,충북,C그룹,44.417309479614886,44.11736419318575,43.99656391016086,43.22556257224824,68.82995454871121,68.55458753571908,67.87249033609304,67.22439942464625,68.88413342889714,67.34076345886422,67.60212907256167
